date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:20	201820/201820	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2011%20Oct%202020%2010:01:54%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p3.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p3e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:36:20	154539/154539	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2011%20Oct%202020%2010:01:54%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p4.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p4e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:36:21	159480/159480	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Oct%202020%2008:01:07%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_scripts.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_scriptse288.js	(from https://5f8a8bd98e08e.site123.me/)
12:36:21	159/159	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:06:19%20GMT	https://cdn-cms-s.f-static.net/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:22	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2017%20Oct%202020%2002:59:01%20GMT	https://cdn-cms.f-static.net/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:23	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2017%20Oct%202020%2007:06:22%20GMT	https://fonts.googleapis.com/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:23	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:06:23%20GMT	https://fonts.gstatic.com/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:24	159/159	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:06:19%20GMT	http://cdn-cms-s.f-static.net/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:26	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2017%20Oct%202020%2007:06:25%20GMT	http://fonts.googleapis.com/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
12:36:26	159/159	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:06:19%20GMT	http://cdn-cms-s.f-static.net/robots.txt		(from https://5f8a8bd98e08e.site123.me/)
